Unique Lake,Latitude,Longitude,Lake Name
USA19988,41.1265596,-104.6422657,Wyoming Hereford Reservoir Number 2
USA23589,41.12925,-75.66269,F.E. Walter Lehigh Pool 1
ESP12404,41.13483,-4.052477,OTONES 2
USA16492,41.13541,-81.13692,Michael J. Kirwan Reservoir
USA14257,41.137398,-74.226662,SHEPHERD LAKE
USA12929,41.138284,-73.922649,Rockland Lake
USA12912,41.142428,-73.939727,Congers Lake
USA20883,41.142721,-74.563569,HERITAGE LAKES
USA22544,41.142929,-81.129757,WEST BRANCH RESERVOIR
USA21112,41.143921,-74.841134,MECCA LAKE
USA15960,41.144978,-81.822988,LAKE MEDINA
USA21605,41.145042,-74.406663,BEARFORT WATERS
USA13220,41.145762,-73.612801,BARGH RESERVOIR
USA23530,41.14647,-75.71797,F.E. Walter Bear Creek Pool 1
USA13639,41.147301,-73.729045,Wampus Pond
USA12933,41.151036,-73.930704,Swartout Lake
USA20631,41.151544,-85.745292,SELLERS
USA20080,41.15233933,-110.824953,Sulphur Creek Reservoir
USA19258,41.152363,-75.567738,ARROWHEAD LAKE 
USA18955,41.154845,-78.846685,KYLE LAKE 
USA15265,41.155287,-85.31493,EVERETT
USA23611,41.15621,-71.56756,"SANDS POND AT BLOCK ISLAND, RI"
USA16587,41.15655,-81.45904,SILVER CREEK LAKE
USA15219,41.156787,-85.86337,CARR
USA15422,41.157281,-82.232499,WELLINGTON UPGROUND RESERVOIR
USA14667,41.157945,-83.436774,LAMBERJACK LAKE
USA23451,41.16094,-71.57839,"FRESH POND AT BLOCK ISLAND, RI"
USA21465,41.161592,-74.520891,GREAT GORGE
USA19913,41.16823582,-119.8179979,Wall Canyon Reservoir
USA15417,41.168816,-74.775545,CULVERS LAKE
USA17466,41.16921,-74.4641,1101
USA15068,41.17205,-85.93794,139
USA20245,41.172719,-86.482205,LANGENBAUM
USA21118,41.172842,-85.62305,LARWILL
USA15065,41.174995,-85.938289,PALESTINE
USA17025,41.175141,-74.380168,UPPER GREENWOOD LAKE
USA20085,41.17631,-105.2329,955
USA20084,41.1767604,-105.2320608,Granite Springs Reservoir
USA20555,41.177723,-86.495228,HARTZ
USA21548,41.180521,-74.276137,LITTLE CEDAR POND
USA17289,41.18085,-74.432795,WAWAYANDA LAKE
USA21726,41.181077,-74.550406,PLEASANT VALLEY LAKE
USA19516,41.181314,-75.409303,MILL POND NO. 1
USA21250,41.183857,-73.997415,LAKE LUCILLE
USA14143,41.18472,-74.32076,GREENWOOD LAKE
USA20880,41.185506,-74.811482,LAKE ASHROE
USA17499,41.188013,-74.987079,LAKE MASKENOZHA
USA19998,41.18833,-111.3838,Lost Creek
USA20684,41.19001,-85.880673,GOOSE
USA20183,41.190279,-89.358575,SENACHWINE
USA21142,41.192515,-74.393631,KOHOUT LAKE
USA14263,41.19476,-91.896266,LAKE DARLING
USA21922,41.196016,-73.591648,BLUE HERON LAKE 
USA20742,41.196985,-74.209158,TUXEDO LAKE
USA14542,41.197843,-86.422189,LOST (HAWKS)
USA20313,41.197977,-94.43679,LAKE ORIENT
MEX11543,41.19802765,-115.8931344,Reed Reservoir
USA23083,41.19811,-78.50836,"Parker Lake, PA"
GRC10944,41.19861111,22.73333333,Dojran
USA23073,41.19953,-75.40824,"Tobyhanna Lake, PA"
USA21305,41.200096,-74.774391,STONY LAKE
USA22314,41.202911,-74.135435,Lake Sebago
USA14522,41.203787,-86.404658,MAXINKUCKEE
USA14521,41.20452,-86.40554,1355
USA20151,41.20465098,-106.25917,Rob Roy Reservoir
USA19544,41.205389,-75.406522,TOBYHANNA LAKE
ESP12375,41.20594,-4.442908,LAGU DE LA VEGA (VAS DE ORO)
USA16335,41.206285,-95.857121,LAKE MANAWA
USA20234,41.208278,-73.819134,SHADOW LAKE 
USA20355,41.2106,-74.200511,LITTLE WE WAH LAKE
USA13379,41.211499,-73.831771,TEATOWN LAKE 
USA19708,41.21357,-101.6381,Ogallala Lake
USA20215,41.213801,-85.007752,CEDARVILLE RESERVOIR
USA19707,41.21443,-101.6522,764
USA14757,41.214601,-82.776498,BELLEVUE RESERVOIR #5
USA13740,41.215803,-74.194664,WE WAH LAKE 
USA20596,41.215972,-75.053142,LAKE MINISINK
USA23222,41.21621,-71.5745,"MIDDLE POND AT BLOCK ISLAND, RI"
GEO10876,41.217,43.215,Lake Aktas
USA19944,41.2184,-116.5206,889
USA14433,41.21849,-86.59116,587
USA19943,41.22028881,-116.5225254,Willow Creek Reservoir
USA13727,41.22176,-73.5529,TRINITY LAKE AT TRINITY LAKE NY
USA16046,41.221813,-81.71537,HINKLEY LAKE
USA19714,41.22194,-101.69028,Lake McConaughy
USA23034,41.22288,-71.5695,"SACHEM POND AT BLOCK ISLAND, RI"
USA13457,41.222926,-73.451642,POPES POND
USA15402,41.225555,-85.650101,ROBINSON
USA15406,41.2268,-85.65001,1755
USA21214,41.226961,-74.750829,WAPALANNE LAKE
USA19954,41.2270843,-122.3831232,Castle Lake
USA19850,41.2274,-103.8251,891
USA16736,41.228443,-74.077474,Lake Welch
USA21687,41.229377,-74.516798,GLENWOOD LAKE
USA19510,41.22966,-75.455031,GOULDSBORO LAKE 
USA22163,41.230326,-74.117181,Lake Kanawauke
USA21999,41.23225,-85.98526,2891
USA14745,41.232777,-82.586839,NORWALK RESERVOIR #3
USA15061,41.234889,-84.971084,HURSHTOWN RESERVOIR
USA22642,41.23536,-75.45213,"Gouldsboro Lake at Gouldsboro, PA"
USA22893,41.23536,-75.45213,"Gouldsboro Lake, PA"
USA21923,41.235377,-82.580382,NORWALK RESERVOIR #2
USA14744,41.238637,-82.587763,NORWALK RESERVOIR #1
USA15381,41.239151,-85.36246,BLUE
USA15850,41.239254,-85.577147,TROY CEDAR
USA21159,41.241019,-74.833046,KITTATINNY CAMP LAKE
USA17579,41.241889,-94.633664,MORMON TRAIL LAKE
USA13794,41.24329,-73.549331,LAKE KITCHAWAN
USA23384,41.24332,-94.63636,Mormon Trail
USA13793,41.24343,-73.54679,LAKE KITCHAWAN AT LAKE KITCHAWAN
USA16775,41.245199,-74.91771,BIRCHWOOD
USA15846,41.24575,-85.43011,1499
USA15922,41.246497,-85.450698,SHRINER
USA21095,41.246613,-74.522366,PANORAMA LAKE
USA21149,41.247611,-69.987883,TOM NEVERS POND
USA20081,41.24777,-105.7229,2379
USA20082,41.24814049,-105.7235513,Nine Mile Reservoir
USA15888,41.248539,-85.439392,LITTLE CEDAR
ESP12302,41.24939,0.4291944,Ribarroja Reservoir
USA14933,41.252474,-85.842935,LITTLE PIKE
USA15901,41.253251,-85.451553,BIG CEDAR
USA12620,41.25379,-73.95041,LAKE MEAHAGH
USA20280,41.255648,-74.954585,MARCEL LAKE
ESP12305,41.25595,1.649011,El Foix
ESP12408,41.25831,-3.983755,VACORLES
USA15188,41.260463,-85.666668,RIDINGER
ESP12382,41.26182,-4.423212,SAMBOAL
USA15869,41.262134,-85.554568,NEW
USA16812,41.265463,-74.091343,Lake Tiorati
ESP12344,41.26611111,-6.305,Almendra
USA20181,41.26784852,-124.0927017,Freshwater Lagoon
USA13242,41.268214,-73.36804,Saugatuck Reservoir
USA21810,41.270465,-74.78566,HAINSVILLE POND
USA15860,41.270994,-85.55414,OLD
USA21110,41.271568,-73.990472,TOMKINS LAKE 
USA17416,41.274201,-76.081944,LAKE SILKWORTH
USA21793,41.274332,-70.016589,GIBBS POND
USA15618,41.275271,-93.588589,HOOPER AREA POND
USA22099,41.276727,-73.8114,Mohansic Lake
USA15118,41.27976,-85.70518,2779
USA15497,41.281152,-74.205934,Mombasha Lake
USA13758,41.281311,-73.553776,LAKE TRUESDALE
USA17336,41.281537,-80.183132,LAKE LATONKA 
USA23539,41.28176,-75.08795,"Pecks Pond, PA"
USA15070,41.282652,-85.789183,BIG CHAPMAN
USA20668,41.283079,-85.705123,BIG BARBEE
USA15069,41.28362,-85.7897,2283
USA15141,41.286101,-85.69254,KUHN
USA20195,41.286256,-73.654828,LAKE KATONAH
USA23763,41.2869,-95.9337,Carter
USA23700,41.28704,-73.6543,LAKE KATONAH AT LAKE KATONAH NY
USA20433,41.288804,-93.591452,LAKE AHQUABI
USA21795,41.289937,-82.978444,RACCOON CREEK RESERVOIR
USA15385,41.29023,-93.59134,Ahquabi
USA14540,41.290636,-74.055072,Silver Mine Lake
USA15172,41.290801,-85.721088,LITTLE BARBEE
USA23759,41.29097,-95.79393,Hawthorne
USA20464,41.291019,-92.541016,LAKE KEOMAH
USA23760,41.29184,-95.08754,Cold Springs
ESP12403,41.29187,-4.001493,MU
USA20352,41.291903,-95.086722,COLD SPRINGS LAKE
USA15384,41.29211,-93.5904,8
USA18400,41.293819,-75.084018,PECKS POND
USA20241,41.293897,-73.662909,TIMBER LAKE -W
PRT12210,41.29397222,-7.175222222,Peneireiro
USA19612,41.2942,-98.90221,Sherman
USA15173,41.295184,-85.734609,IRISH
USA17710,41.296246,-94.479227,GREENFIELD LAKE
USA15174,41.296332,-85.717978,SECHRIST
USA13673,41.296539,-73.561543,LAKE OSCALETA
USA13707,41.298101,-73.584307,LAKE WACCABUC
USA15171,41.299096,-85.727113,SAWMILL
USA20286,41.299278,-86.387838,KREIGHBAUM
USA16315,41.29944,-95.92333,"WAYCREST PAR AT CARTER LK, IA"
USA14702,41.29978,-86.40846,2219
USA13715,41.299986,-73.560643,LAKE RIPPOWAM
USA14754,41.301016,-86.348943,MYERS
USA20398,41.301152,-85.739107,BANNING
USA23129,41.3017,-92.64507,Red Haw
USA14486,41.306544,-74.221874,Walton Lake
USA21053,41.307763,-85.656253,KISER
USA21783,41.310004,-74.028695,Queensboro Lake
USA15617,41.311672,-85.579124,SMALLEY
USA20207,41.311816,-73.703973,PLUM BROOK LAKE 
USA22162,41.312464,-85.662602,BACKWATER
USA13553,41.313774,-89.31335,DEPUE
USA20529,41.314549,-85.607925,BAUGHER
USA20372,41.314681,-73.850524,LAKE MOHEGAN
USA21423,41.315353,-73.933767,WALLACE P
USA21537,41.317053,-73.468367,GREAT POND
USA20324,41.317249,-74.667079,MARCIA LAKE
USA21546,41.317264,-72.78455,LINSLEY POND
USA21631,41.31791,-74.077522,Lower Twin Lake-Harriman State Park
USA13606,41.31815,-73.85014,LAKE MOHEGAN AT MOHEGAN LAKE NY
USA17341,41.318595,-75.645979,NESBITT RESERVOIR
USA15127,41.318646,-85.726643,JAMES
USA22087,41.318809,-74.208931,ROUND LAKE 
ESP12402,41.31893,-3.971273,TREMEDOSA
USA14023,41.319657,-73.527089,MAMANASCO LAKE
USA22017,41.320619,-72.779722,CEDAR POND
USA15135,41.32291,-85.75478,235
USA21725,41.324231,-73.071838,UPPER DERBY HILL RESERVOIR
USA14460,41.324542,-89.885452,JOHNSON SAUK TRAIL
USA15285,41.326069,-85.68041,WEBSTER
USA20685,41.326215,-85.763131,OSWEGO
USA20534,41.327822,-85.454055,MUNCIE
USA21714,41.328001,-72.198216,DODGE POND
USA20213,41.328196,-73.740506,SHENOROCK LAKE 
USA16601,41.32868,-81.38608,1391
USA20661,41.329013,-85.592982,GILBERT
USA23153,41.33065,-72.46898,"WRIGHTS PD. AT POND MEADOW, CT."
USA16008,41.332375,-85.410717,RIVIR (CHAIN OF LAKES)
USA21070,41.333291,-85.418844,MILLER (CHAIN OF LAKES)
USA23602,41.33341,-75.88464,"Francis Slocum Lake, PA"
USA12900,41.334625,-72.473016,WRIGHTS POND
USA20427,41.335857,-75.891098,FRANCES SLOCUM
USA23180,41.33593,-72.20758,"GORTON POND NEAR NIANTIC, CT"
USA21294,41.336427,-85.663082,GOLDENEYE
USA20684,41.336785,-85.417136,NORMAN
USA20606,41.337279,-85.599957,HARPER
USA22074,41.33744,-85.59855,731
USA23340,41.33843,-72.4837,MESSERSCHMIDT POND NEAR POND MEADOW
USA20607,41.339075,-85.376731,BOWEN
USA13001,41.340003,-72.488615,MESSERSCHMIDT POND
USA13259,41.34007,-73.882607,LAKE PEEKSKILL
USA23528,41.34009,-73.72735,LAKE LINCOLNDALE AT LINCOLNDALE NY
USA20321,41.341546,-73.725535,LAKE LINCOLNDALE
USA20682,41.342446,-85.681125,WYLAND
USA15516,41.342838,-85.607217,KNAPP
USA21203,41.34604,-75.682371,STARK RESERVOIR 
USA20498,41.346441,-85.618774,HINDMAN
USA21065,41.346852,-85.683302,BASS POND
USA15678,41.34689,-85.42886,2523
USA17559,41.346907,-74.892358,SAWKILL POND 
USA20683,41.347334,-85.67785,PRICE
USA20703,41.349568,-85.62687,GORDY
USA20756,41.351783,-85.673502,BARREL AND A HALF
USA15674,41.352856,-85.446885,BARTLEY
USA20233,41.35298,-75.194923,EGYPT MEADOW
USA20282,41.353194,-85.630555,RIDER
USA22745,41.35343,-72.58426,FOSTER POND NR KILLINGWORTH CT
USA15572,41.353476,-85.690742,SHOCK
USA15712,41.354956,-85.486212,UPPER LONG
USA15536,41.354979,-85.666424,SPEAR
USA23489,41.35618,-77.35525,"Little Pine Creek Lake, PA"
USA12660,41.35719,-72.04013,326
USA20399,41.357936,-85.63211,DUELY
USA15535,41.358508,-85.674858,ROTHENBERGER
USA22301,41.359247,-72.303032,ROGERS LAKE
USA21161,41.359647,-85.442259,PORT MITCHELL
USA22231,41.360088,-72.040056,GROTON (POQUONNOCK) RESERVOIR
USA15538,41.36034,-77.92388,"Kettle Cr Lake at Kettle Cr Dam near Westport, PA"
USA15539,41.36034,-77.92388,"Kettle Creek Reservoir, PA"
USA20560,41.36274,-85.636508,INDIAN VILLAGE
USA13816,41.362964,-73.579775,PEACH LAKE
USA20970,41.363575,-73.900203,LAKE CELESTE
USA13819,41.36454,-73.58124,PEACH LAKE(00) AT PEACH LAKE NY
MEX11552,41.36491157,-106.3458452,DIPPER LAKE
USA17136,41.36497,-81.22089,367
USA20721,41.36507,-85.676506,HAMMOND
USA18662,41.36581,-75.531168,ELMHURST RESERVOIR
USA22881,41.36667,-75.28333,Lacawac
USA15496,41.369347,-85.772305,DEWART
USA14380,41.36944,-87.43214,91
USA15841,41.370466,-80.756647,Mosquito Creek Lake
ESP12306,41.37067,0.2675556,Mequinenza Reservoir
USA18758,41.370975,-75.235625,TANGLEWOOD LAKE
USA20168,41.37162201,-106.250339,Brooklyn Lake
USA20167,41.37197,-106.2503,1259
USA12776,41.37293,-72.231579,PATAGANSETT LAKE
USA13799,41.373102,-73.887705,INDIAN LAKE
USA12766,41.373148,-72.317297,UNCAS LAKE
USA15687,41.373998,-85.489448,LOWER LONG
USA18615,41.376,-75.093,PA.Giles
USA19807,41.37758752,-112.0893244,Willard
USA12720,41.379,-71.69,RI.Watchaug
USA12708,41.37986,-71.7948,2566
USA12707,41.380221,-71.794874,CHAPMAN POND
USA18840,41.380938,-75.504014,CURTIS 
USA22507,41.381463,-81.212243,LA DUE RESERVOIR
USA14318,41.381476,-73.740126,LAKE MAHOPAC
USA20634,41.382,-75.292,PA.Lacawac
USA23742,41.38343,-73.17122,"LAKE ZOAR AT STEVENSON,CT."
USA18986,41.383539,-76.620731,HUNTERS LAKE 
USA12721,41.383814,-71.691615,WATCHAUG POND
USA13564,41.38426,-73.50316,293
USA20470,41.384279,-94.438474,MEADOW LAKE
USA13565,41.384331,-73.502913,LAKE KENOSIA
USA21708,41.386157,-72.301933,NORWICH POND
USA22643,41.38674,-76.99802,"Rose Valley Lake near Bodines, PA"
USA20467,41.387314,-73.75233,KIRK LAKE
USA12998,41.389486,-72.699343,LAKE QUONNIPAUG
USA15126,41.389792,-85.831291,WABEE
USA21363,41.391,-71.662,RI.DeepCharlestown
USA21381,41.391255,-71.662034,DEEP POND (CHARLESTOWN)
USA12781,41.3941,-71.66573,3846
USA12827,41.394341,-72.228411,DARROW POND
USA12780,41.395,-71.665,RI.SchoolhouseLower
USA15670,41.395613,-85.560823,SPARTA
USA13778,41.395763,-73.848735,LAKE OSCAWANA
USA18889,41.397977,-75.186315,FAIRVIEW LAKE 
USA20425,41.399542,-71.665993,SCHOOLHOUSE POND-UPPER
USA21000,41.40026,-87.371909,FANCHER
USA21041,41.400315,-71.598018,BULLHEAD POND
USA16062,41.40044,-85.37103,219
USA21460,41.400492,-71.55024,WASH POND
USA16070,41.400668,-85.370654,SKINNER
USA13119,41.401447,-72.499518,CEDAR LAKE CHESTER
USA22018,41.402573,-74.654766,Martin Lake
USA15334,41.403639,-85.706264,SYRACUSE
USA22535,41.40501,-117.1543,1893
USA18790,41.405015,-75.131001,WHITE DEER LAKE 
USA23481,41.40701,-78.01917,First Fork Sinnemahoning Lake
USA20649,41.407534,-93.075719,RED ROCK RESERVOIR
USA23002,41.4083,-109.4507,F G SITE NO 24
USA22901,41.40954,-72.53009,"PATTACONK RESERVOIR NEAR CHESTER, CT"
USA16175,41.40979,-78.02056,"George B. Stevenson Lake near First Fork, PA"
USA12855,41.410312,-71.553336,LONG POND (SOUTH KINGSTOWN)
USA21277,41.410685,-75.605574,DUNMORE # 7
USA21015,41.411234,-75.340729,LAKE GENERO
USA13835,41.411407,-73.334327,TAUNTON POND
USA13336,41.411705,-72.529178,PATACONK RESERVOIR
USA20226,41.411829,-75.025033,LAKE GREELEY
USA17399,41.412534,-75.240595,LAKE WALLENPAUPACK
USA22150,41.41314,-85.73417,491
USA17311,41.41393,-75.02536,869
USA17400,41.414,-75.24,PA.Wallenpaupack
USA14450,41.41439,-86.474291,KOONTZ
USA17418,41.414883,-80.135626,Lake Wilhelm
USA20858,41.415,-71.546,RI.White
USA14455,41.41506,-86.47388,1195
USA21684,41.415215,-71.545246,WHITE POND
USA13017,41.415606,-72.18675,LAKE KONONMAC
USA19421,41.416088,-76.487989,LAKE MOKOMA
USA21141,41.416435,-73.760432,LAKE OSSI
USA21561,41.417466,-75.595407,DUNMORE # 1 
USA12910,41.418044,-72.031467,MORGAN POND
USA22534,41.42061137,-117.1585208,Chimney Reservoir
USA12842,41.422103,-71.552093,TUCKER POND
USA20537,41.425771,-94.776201,LAKE ANITA
USA12824,41.425872,-71.631065,PASQUISET POND
USA13295,41.426856,-72.523352,TURKEY HILL RESERVOIR
USA14131,41.427572,-90.827264,GEORGE (ROCK ISLAND)
USA14603,41.428485,-87.176941,ELIZA
USA14529,41.429358,-74.599339,LAKE GUYMARD
USA13995,41.42937,-82.842072,RESTHAVEN POND #11
USA20401,41.430189,-85.721494,BONAR
USA18220,41.430856,-75.348755,ROAMINGWOOD
USA19576,41.430872,-76.272744,LAKE JOHN 
USA23764,41.43267,-94.76412,Anita
USA19566,41.433167,-75.518192,MOOSIC LAKE 
USA20357,41.435318,-95.591862,ARROWHEAD POND (POTTAWATTAMIE)
USA22644,41.43537,-73.08455,"SEYMOUR RES NO 1 NR BEACON FALLS, CT."
USA15570,41.435503,-85.577171,ENGLE
USA16310,41.435626,-85.320253,SACRIDER
USA17510,41.43663,-96.54925,Fremont Lake #20
USA23864,41.43837,-96.54097,Fremont Lake #18
USA21345,41.43839,-93.55097,2036
USA23059,41.43926,-73.24762,"LAKE ZOAR AT RIVERSIDE, CT"
USA14816,41.439291,-73.807958,ROARING BROOK LAKE
USA12823,41.439358,-71.57506,WORDEN POND
USA23866,41.4394,-96.54592,Fremont Lake #17
USA23872,41.43943,-96.5358,Victory Lake
USA16374,41.439587,-85.248882,BIXLER
USA21583,41.441102,-71.690336,MEADOWBROOK POND (SANDY POND)
USA14867,41.441887,-73.743405,CHINA POND
USA23869,41.44202,-96.55752,Fremont Lake #16
USA16854,41.442597,-75.161805,DECKER LAKE
USA21916,41.442936,-71.718352,ALTON POND
USA14856,41.445205,-74.500314,SHAWANGUNK LAKE 
USA23870,41.44907,-96.5709,Fremont Lake #05
USA21802,41.449277,-71.834048,SPALDING POND
USA23865,41.4498,-96.56363,Fremont Lake #02
USA22479,41.44986,-73.28916,1010
USA23868,41.44992,-96.57977,Fremont Lake #07
USA12860,41.4501,-71.94952,LONG POND NEAR LEDYARD CENTER
USA23863,41.45017,-96.5606,Fremont Lake #01
USA23862,41.45053,-96.57692,Fremont Lake #04
USA23867,41.45073,-96.5695,Fremont Lake #03
ESP12411,41.45183,-5.919557,ALMARAZ
USA14999,41.451915,-74.481303,HIGHLAND LAKE 
USA21839,41.452402,-73.779438,LAKE TIBET
USA23733,41.45257,-91.79703,Hickory Hills
USA17224,41.454133,-81.206883,PUNDERSON LAKE
USA16257,41.4566,-85.24498,299
USA23154,41.45704,-71.94813,"LANTERN HILL POND NEAR NORTH STONINGTON, CT"
USA21924,41.458161,-71.493892,SAUGATUCKET POND
USA14130,41.458289,-73.664933,LAKE CARMEL
USA14530,41.458473,-74.453978,MONHAGEN LAKE 
USA21469,41.458668,-71.947994,LANTERN HILL POND
USA21614,41.459429,-71.513188,ASA POND
USA21024,41.460581,-73.828921,Pelton Pond
USA21945,41.461431,-71.312334,ALMY POND
USA14731,41.463099,-73.52352,BALL POND
USA20993,41.465371,-71.670348,WHITE BROOK POND
USA13706,41.467174,-73.540147,Putnam Lake
USA22266,41.4695,-93.92037,2056
USA21911,41.469871,-71.557113,LARKIN POND
USA23772,41.46991,-95.54514,Manteno
USA14265,41.472838,-73.781316,SAGAMORE LAKE -1
USA17687,41.474304,-79.770893,JUSTUS LAKE
USA18542,41.474453,-75.717944,SUMMIT LAKE 
USA23385,41.47583,-73.345,"Lake Lillinonah at GLEON nr Brookfield, CT"
USA21103,41.475889,-71.429502,WESQUAGE POND (LITTLE)
USA13954,41.476408,-72.633364,MILLERS POND
USA20473,41.476729,-93.919326,BADGER CREEK LAKE
USA14891,41.47721,-92.4602,1268
USA21996,41.477396,-71.425743,WESQUAGE POND
USA14548,41.478244,-73.731714,LAKE NIMHAM
USA23438,41.47833,-73.32167,"Lake Lillinonah at Shepaug Arm nr Brookfield, CT"
USA22746,41.47982,-73.35067,"LAKE LILLINONAH NR BROOKFIELD CENTER, CT"
USA13211,41.484876,-71.946614,LAKE OF ISLES
USA13342,41.486434,-72.779548,NORTH FARMS RESERVOIR
USA20556,41.486999,-85.287094,WIBLE
USA23507,41.48811,-81.74097,lk.erie@edgewater park3
USA23521,41.48811,-81.74097,lk.erie@edgewater park1
USA21640,41.488472,-72.55953,HIGGANUM RESERVOIR
USA22514,41.488742,-73.345531,LAKE ZOAR
USA13328,41.48928,-71.872739,WYASSUP LAKE
USA13212,41.48954,-71.94896,LAKE OF ISLES NEAR LEDYARD CENTER
USA13470,41.491458,-72.413284,BASHAN LAKE
USA23714,41.49172,-95.98638,DeSoto Bend
USA21339,41.492525,-85.254347,SHOCKAPEE
USA21927,41.492892,-71.979151,AVERY POND
USA22757,41.49315,-72.55926,"HIGGANUM RESERVOIR AT HIGGANUM, CT"
USA17233,41.493822,-75.762796,FORD LAKE 
USA23682,41.49399,-71.97952,AVERY POND NEAR NORWICH
USA15982,41.494267,-85.324444,LATTA
PRT12216,41.49486,-6.26925,Miranda
USA20662,41.495291,-85.419208,JONES
USA15604,41.49585,-85.43352,1243
USA23490,41.49694,-73.32444,"Lake Lillinonah midpt Shepaug Arm nr Brookfield,CT"
USA12858,41.499841,-71.542433,HUNDRED ACRE POND
USA12857,41.5,-71.543,RI.HundredAcre
USA12992,41.500841,-71.75595,ASHVILLE POND
USA13517,41.501035,-73.455509,Candlewood Lake
USA22378,41.50159,-74.758551,Rio Reservoir
USA21728,41.50215,-71.564772,BARBER POND
USA15085,41.504753,-86.262251,RIDDLES
USA20056,41.50553,-111.3273,2322
USA20055,41.50567655,-111.3259769,Birch Creek Reservoir Number 2
USA13406,41.506132,-72.404903,MOODUS RESERVOIR
USA21595,41.506471,-71.772257,LONG POND (HOPKINTON)
USA20633,41.506689,-85.271761,CREE
USA13446,41.50704,-72.2223,GARDNER LAKE NEAR SALEM
USA22363,41.507307,-71.129996,QUICKSAND POND
USA13436,41.507608,-71.875223,BILLINGS LAKE
USA13299,41.508236,-71.895591,BLUE LAKE (ANDERSON POND)
USA21752,41.509926,-71.604388,QUEEN POND (USQUEPAUGH)
USA12906,41.511,-71.572,RI.Yawgoo
USA12907,41.511129,-71.572995,YAWGOO POND
USA20869,41.51119946,-105.4171502,Horse Creek
USA12905,41.51134,-71.57318,2162
USA23258,41.51149,-71.89118,WAWOG (ANDERSONS) POND NEAR GLASGO
USA21298,41.511676,-72.668137,DOOLEY POND
USA23335,41.51204,-72.72871,BESECK LAKE NEAR MIDDLEFIELD
USA20730,41.512791,-93.793349,DALE MAFFITT RESERVOIR
USA14953,41.513101,-87.044097,FLINT
USA14526,41.513273,-84.148021,WAUSEON RESERVOIR #2
USA22222,41.513312,-75.848927,LAKE WINOLA
USA13304,41.514554,-72.731693,LAKE BESECK
USA23694,41.51482,-72.66815,"DOOLEY POND NEAR MIDDLETOWN, CT"
USA20557,41.515191,-85.140151,STORY (LOWER)
USA21060,41.5152,-86.269752,FITES
USA22046,41.516009,-71.720839,LOCUSTVILLE POND
USA21693,41.516082,-75.729078,GLENBURN POND 
USA23734,41.51611,-73.39028,"Lake Lillinonah at Big Bend nr Brookfield, CT"
USA15125,41.516115,-87.058308,LOOMIS
USA13333,41.516151,-71.771607,WINCHECK POND
USA12913,41.516986,-71.975884,AMOS LAKE
USA16099,41.51786,-85.30058,2267
USA14512,41.517955,-84.292654,ARCHBOLD RESERVOIR #2
